"","V1"
"297",4.20965136435645
"298",35.5742961345835
"299",405.148522531059
"300",195.604670654391
"301",28.8380193315421
"302",6.18786146922333
"303",0.952798381359869
"304",398.425354477635
"305",2.09698143752701
"306",190.077686912588
"307",1.89274522808391
"308",30.0314810762137
"309",0.534072925785262
"310",27.9008836519477
"311",1.34940495183011
"312",1115.64244392194
"313",31.8025065821257
"314",103.605184024107
"315",1.88281731083709
"316",1.58677973242848
"317",-80.2695433035124
"318",4.40321196504536
"319",1.61209646005623
"320",1054.98941098501
"321",930.779394017713
"322",407.494337382192
"323",2.82559301242976
"324",1.57870365802097
"325",2.13442382018662
"326",342.660273314595
"327",1121.56682667979
"328",1.6636553844897
"329",1.06912549329137
"330",463.733984925584
"331",960.22793039098
"332",-120.384658090724
"333",29.2042658985595
"334",2.7137846935635
"335",6.48373713996937
"336",2.47591359193915
"337",1.8949507069113
"338",644.751842444845
"339",4.03125825168978
"340",182.833307042287
"341",4.31164943312235
"342",261.686508424749
"343",1075.76671360852
"344",169.520923317962
"345",2.51223662918783
"346",669.14001083996
"347",96.3904974485457
"348",217.118251711463
"349",0.615504705689156
"350",116.568455309773
"351",190.589989780505
"352",1.56825205466758
"353",570.172674751929
"354",495.26896736594
"355",1.82439883266818
"356",642.087936919364
"357",19.6909447206029
"358",530.029180608037
"359",-219.805331188926
"360",19.6400193981994
"361",1.59180071856214
"362",56.4505827996278
"363",582.754705195032
"364",261.990672883155
"365",767.711609110437
"366",2.54580628749922
"367",8.22574776938131
"368",4.23842584504797
"369",4.32603076691751
"370",4.29480207548412
"371",1.06798829341258
"372",5.85947303141857
"373",1057.32647293277
"374",70.7071573905784
"375",28.6693208621768
"376",1162.45899259562
"377",1.65513293049404
"378",4.61785797975019
"379",21.1078069204614
"380",641.616962820289
"381",0.437299304714417
"382",1.21467217125602
"383",1662.27900858236
"384",438.326990132512
"385",568.764487657624
"386",4.82192242674815
"387",978.347043644938
"388",268.044976899546
"389",225.416266979362
"390",-523.11955684418
"391",-105.258753647518
"392",4.22992136013954
"393",1.34690372037472
"394",10.1790332291703
"395",57.7208415833052
"396",823.946438927374
"397",462.423302207193
"398",827.049894633865
"399",947.161423674705
"400",312.414148642895
"401",6.2758738499823
"402",19.1307966111784
"403",-20.8878132733466
"404",19.4794286324153
"405",19.8354567311695
"406",-118.975112151844
"407",691.457686233938
"408",71.3779666736738
"409",914.934703810643
"410",6.27430315931778
"411",2.06652079805466
"412",525.723146412584
"413",0.582631601874465
"414",32.2997055545449
"415",6.03134056643895
"416",521.431992757311
"417",531.089043601154
"418",1138.11584661662
"419",0.56161689595845
"420",1099.49656058566
"421",408.080525996597
"422",376.283192161328
"423",6.64628042540533
"424",4.16971641987128
"425",404.843119632468
"426",843.302523349438
"427",4.40447216974713
"428",-448.714820180487
"429",-393.995549146906
"430",-81.6297552331846
"431",149.420393259987
"432",366.809659923789
"433",0.8587334604909
"434",-259.126793174118
"435",367.738125825719
"436",507.871732699096
"437",356.15004162057
"438",-213.457439241422
"439",325.291538874461
"440",746.788696636324
"441",-354.60332688315
"442",-250.611560426502
"443",0.793658664063044
"444",764.926754578924
"445",-32.9544687316349
"446",401.3124118458
"447",862.155618665913
"448",412.599796877948
"449",316.361113045481
"450",4.09093825959156
"451",154.374954826132
"452",196.923754314762
"453",255.441880992098
"454",182.81783238909
"455",27.1428104114465
"456",296.655229322601
"457",504.615829029579
"458",198.907574479785
"459",699.528330583192
"460",201.890553989599
"461",95.3135332161667
"462",84.9450866699906
"463",2.17233991784792
"464",1141.61907571083
"465",643.176032590185
"466",802.909997927656
"467",4.97331622014463
"468",2.22927042902406
"469",228.604315839792
"470",367.085603672758
"471",2.38305598718781
"472",479.755822040191
"473",498.227869152607
"474",235.840436688272
"475",28.6714206519928
"476",18.2508653053596
"477",392.487150189471
"478",369.403799104792
"479",214.775890901271
"480",0.370295085894651
"481",-300.696916279219
"482",141.19650494569
"483",1.58619941245855
"484",1.09793363029153
"485",273.39312342104
"486",3.42933656798768
"487",25.7021969281221
"488",152.575817852151
"489",412.583515589993
"490",486.890795795364
"491",28.3497718465616
"492",108.505048392452
"493",56.3480763374145
"494",-132.530685987034
"495",355.191160157035
"496",0.981582904882594
"497",132.106879392886
"498",545.777283792779
"499",296.129714741682
"500",55.0865130930781
"501",3.39140870802889
"502",-781.50838004911
"503",162.993664749363
"504",-174.480347511232
"505",16.9697934365921
"506",-300.972049408366
"507",489.876205273468
"508",-702.003161723996
"509",633.681552016604
"510",301.133012531223
"511",-683.064753811218
"512",3.37031005438661
"513",19.7715914257004
"514",72.3777664864507
"515",348.990020016159
"516",172.016769073436
"517",-178.463371507317
"518",151.621749915073
"519",472.476461552458
"520",-180.904105416842
"521",3.46905860415592
"522",328.996304754518
"523",-64.9119454735929
"524",57.6245454230207
"525",313.399732268835
"526",128.250103982753
"527",0.624438884855158
"528",-645.972111145045
"529",33.9159538068679
"530",-52.8285453997903
"531",100.988882321171
"532",28.1385632933187
"533",19.3956098328818
"534",1.9971991303551
"535",120.127636722242
"536",318.460426558984
"537",165.59517686228
"538",-72.5537390123799
"539",3.34793199923917
"540",-84.6553392098951
"541",-724.693366153072
"542",870.847660706232
"543",-163.985375058089
"544",-309.900056545541
"545",-154.263852649231
"546",-94.6199051635617
"547",3.28112644904993
"548",-196.741964916693
"549",14.6889274624935
"550",150.905122681562
"551",4.21761954801708
"552",31.4620263089448
"553",-157.951140900309
"554",1.69382058134872
"555",235.465119071864
"556",227.834700220817
"557",-172.420576110772
"558",158.597406437585
"559",3.32470618514095
"560",4.08735059901144
"561",-507.906569920268
"562",2.27182736529036
"563",81.1655303357635
"564",-127.501683644819
"565",1.98741525338078
"566",2.53540911009842
"567",248.062487189456
"568",88.6920451871301
"569",1.70840902469685
"570",105.561598496185
"571",-565.665534728708
"572",-36.4994344464049
"573",-324.443099460027
"574",-200.332647152559
"575",59.0294283535366
"576",1.23479690799032
"577",-24.9091581305796
"578",12.9971469658447
"579",153.516371903773
"580",83.5745912602682
"581",176.14146496432
"582",1.63071169060676
"583",322.539030964638
"584",835.446444154461
"585",4.04911839374372
"586",212.940756273475
"587",-24.1979831228253
"588",-230.014880751443
"589",417.461982334598
"590",452.069257456418
"591",497.331260478051
"592",0.393554412733121
"593",275.186079912214
"594",447.502739743746
"595",114.529569717658
"596",4.48727927697538
"597",-62.8493778540762
"598",2.86508114671234
"599",314.458841935923
"600",860.801638808176
"601",1.28852814070341
"602",1028.69325591385
"603",138.44731036207
"604",213.917608084803
"605",4.79370888187207
"606",27.8867513252384
"607",4.61137929211789
"608",2.82526344775647
"609",358.495504445938
"610",765.11291978828
"611",15.4674655757992
"612",2.93978202211083
"613",551.865503709484
"614",659.273868472281
"615",166.54806824907
"616",0.509985521018117
"617",176.330489858226
"618",-59.2123791487957
"619",4.49493979455397
"620",0.401104136817175
"621",143.941689409852
"622",114.828976120303
"623",-284.983167667517
"624",454.361837572079
"625",181.15476959706
"626",64.8795174847097
"627",141.028284145022
"628",211.957204462729
"629",-133.504515854837
"630",126.793014454348
"631",2.42712034367992
"632",688.404244276079
"633",28.8443567654485
"634",5.58317694478379
"635",119.63156496893
"636",300.930508993288
"637",2.24122471051286
"638",86.6688855428787
"639",7.23670128474503
"640",4.50544623628535
"641",727.680996545257
"642",5.2918082897415
"643",3.97860783070387
"644",488.724227643699
"645",0.37312379989002
"646",7.26190756733406
"647",704.376043952434
"648",3.52478359211344
"649",867.019972125371
"650",304.105886721533
"651",3.68675439644137
"652",932.111349414055
"653",27.6857579970068
"654",864.527738332978
"655",360.930439114262
"656",4.57965569904061
"657",461.396265962783
"658",565.893569631133
"659",28.0786773197638
"660",2.03783642660031
"661",3.23650064795053
"662",398.955762180242
"663",2.92356578925396
"664",137.112441886467
"665",475.425360678304
"666",297.547523350011
"667",0.350686827523083
"668",502.739648908618
"669",-132.504012121461
"670",306.897877007304
"671",346.843212227109
"672",345.731491462999
"673",1.16974530831286
"674",575.138578870979
"675",205.688040127622
"676",207.455101119159
"677",42.6299127544528
"678",64.8829070947248
"679",256.920238453489
"680",1.57568520358828
"681",-166.981277084918
"682",4.82263646277696
"683",-137.00357892893
"684",2.59027084385581
"685",116.739882836237
"686",3.48706167778986
"687",-134.138000092071
"688",535.600666221366
"689",449.493994871845
"690",963.405617936508
"691",357.250169509587
"692",462.308363910987
"693",408.082957240031
"694",4.09564248736501
"695",538.510500122857
"696",19.6570843204251
"697",1338.49277503864
"698",-122.106685209193
"699",1174.74325858951
"700",4.32009977440921
"701",765.625561948245
"702",511.99413627118
"703",358.34237581594
"704",526.461368938707
"705",2.92749036593363
"706",-483.261464953855
"707",425.167276172358
"708",812.155897491825
"709",182.501776533715
"710",261.420979418231
"711",-479.998896683153
"712",19.6979076757243
"713",347.262468667571
"714",358.54420573455
"715",-239.845037604529
"716",21.1161795274402
"717",-0.673512491987526
"718",858.506385009544
"719",-425.572083803042
"720",-155.372799263079
"721",4.5084130321036
"722",1.60369793179832
"723",3.53545565098211
"724",-88.1922033194719
"725",1.61591746701105
"726",434.641596930287
"727",-186.990058852401
"728",199.49328840353
"729",0.400572327823778
"730",220.8938123571
"731",4.25121837023494
"732",-406.069935747542
"733",98.5415630372793
"734",-0.14025351766506
"735",3.51614552633885
"736",255.141479183908
"737",-782.600029812647
"738",0.344944266998004
"739",3.94750863261429
"740",19.8619187723945
"741",79.0983051935617
"742",940.730706543063
"743",-1005.10625357883
"744",-18.0950514393337
"745",168.345192421768
"746",4.45245503965472
"747",433.916965392821
"748",0.323802134056581
"749",-119.021232511732
"750",214.179490756983
"751",215.588851564259
"752",-225.458109828001
"753",4.11762012724348
"754",4.44139990500101
"755",80.8891334115742
"756",-148.00870438755
"757",22.3125939470765
"758",1.16134186759202
"759",-26.6158801385755
"760",-205.864773587832
"761",-54.6078718534384
"762",409.929895096677
"763",912.153843856033
"764",70.964359773634
"765",148.000817646273
"766",-5.08996655557048
"767",-223.088718812228
"768",173.447915877177
"769",576.362466019058
"770",8.75361750143593
"771",873.049998967429
"772",584.271743217852
"773",253.545015267259
"774",61.3476375317439
"775",26.7284202478458
"776",-105.85807191544
"777",189.292818765814
"778",272.396024879496
"779",293.849785090642
"780",28.2081025358906
"781",359.914501295118
"782",-282.664264304264
"783",4.20254268470437
"784",4.1999276895207
"785",461.490221177538
"786",698.792844388948
"787",450.312806530234
"788",-145.979774384465
"789",-163.059091861283
"790",-551.558081945089
"791",-264.734152833547
"792",112.092368768581
"793",405.263528708513
"794",-714.835347108373
"795",0.408263351808139
"796",2.41654410054998
"797",182.189172421901
"798",-9.48741831784504
"799",1.5138828894302
"800",137.328908580049
"801",-325.103689887655
"802",75.7846367339805
"803",118.427058172465
"804",332.501038086534
"805",3.90379065770245
"806",3.51186841175035
"807",351.970659244566
"808",-469.556151675521
"809",849.076496791965
"810",766.814959376295
"811",385.943475058525
"812",1.75965102684588
"813",-104.199320337427
"814",749.284340220556
"815",1.68306500404115
"816",476.793871991054
"817",556.44921944262
"818",2.45954302344628
"819",43.0402630252062
"820",419.660608980712
"821",1425.30947558578
"822",-280.488953553925
"823",513.973018386922
"824",323.118215346188
"825",1290.29563664647
"826",8.53559733715095
"827",19.6748255026093
"828",2.67894013811289
"829",600.561930715903
"830",855.366168936667
"831",-384.576942279849
"832",19.3335308928968
"833",470.77969926755
"834",59.292029101056
"835",580.808568789845
"836",4.55651040486134
"837",67.6750159768421
"838",1561.47645811255
"839",-770.726313617863
"840",3.63282917440272
"841",8.91873294955718
"842",251.425954071164
"843",94.6977148531774
"844",1852.53884966635
"845",1075.76277959017
"846",362.385716408111
"847",-185.973902625106
"848",656.56747800863
"849",1883.9060128812
"850",2.53747042742871
"851",223.293703281428
"852",7.54329763799305
"853",326.051841132306
"854",218.389053502202
"855",523.252954605179
"856",781.732661418721
"857",3.60669684721376
"858",111.097680072329
"859",917.594642021617
"860",1054.59152467785
"861",986.474919079037
"862",294.084162569353
"863",489.077616568515
"864",1379.25508959063
"865",2.48947082133969
"866",643.01150345914
"867",1475.57579977134
"868",1064.11339865661
"869",712.451442153344
"870",1191.47396385584
"871",134.84548747064
"872",324.325825972903
"873",9.28162582916018
"874",200.924744354698
"875",328.482397321531
"876",228.182778081773
"877",399.048534665363
"878",194.193509998901
"879",195.690866203749
"880",491.181582940327
"881",845.702380082579
"882",387.51983642874
"883",1144.6325486888
"884",2119.63786922846
"885",7.14229999762426
"886",864.032571393796
"887",320.576160018054
"888",2064.39984939583
"889",804.641151643983
"890",1835.45441103225
"891",422.470492732444
"892",3.75840304776118
"893",501.206727856164
"894",169.779764025487
"895",183.717865598121
"896",4.78458848884479
"897",150.579018680074
"898",524.544528147276
"899",7.71634039594254
"900",786.664772078322
"901",1915.52063848102
"902",212.528886011598
"903",258.628727717009
"904",-118.471436686037
"905",-301.254544458567
"906",298.221101841825
"907",1928.90282511634
"908",230.482904490776
"909",607.434573988872
"910",237.424871802733
"911",287.430755502563
"912",0.490294955197867
"913",1063.46990307292
"914",-274.781164096225
"915",1.94265432457627
"916",1303.04554557886
"917",-57.7325846515824
"918",606.813223333663
"919",20.5191152481748
"920",-483.849405303909
"921",4.52679701676115
"922",33.5320575796301
"923",471.806217883182
"924",-696.654663776606
"925",427.785598813964
"926",1.84717383407466
"927",1238.92197648601
"928",648.057522455859
"929",4.1954603805607
"930",649.829959733602
"931",559.249330633778
"932",1440.16086789179
"933",272.49017463694
"934",-599.891519226651
"935",514.118759564631
"936",19.6060042436275
"937",498.637244036231
"938",4.26927111352842
"939",-446.030668805998
"940",3.74602927297184
"941",724.229377657957
"942",166.469635305349
"943",1358.94431477402
"944",-32.3869421849234
"945",30.2166148106028
"946",382.724777120876
"947",623.504381576781
"948",1412.81650405523
"949",213.445122009407
"950",197.496451027088
"951",494.065823929094
"952",342.793613551161
"953",8.63641054703424
"954",564.367260144796
"955",179.200525698164
"956",0.783556552298794
"957",7.18813885270311
"958",971.480148872152
"959",1308.16097722477
"960",95.1742905357739
"961",-251.066791663776
"962",775.877476604372
"963",130.829047184354
"964",21.7585285104106
"965",19.0883588771077
"966",1185.69477044755
"967",344.08672953518
"968",3.76846004391062
"969",1762.57810816276
"970",-63.2633550057037
"971",-398.143324243774
"972",115.420059241587
"973",280.30991774273
"974",214.482532491185
"975",4.24306355901441
"976",4.39274462192295
"977",374.477793807175
"978",310.737072332163
"979",676.933649108357
"980",-233.921377105931
"981",232.588410423482
"982",-38.9104037585828
"983",28.6053156910766
"984",326.22885208189
"985",874.89112637467
"986",227.110537487598
"987",-257.636896244479
"988",499.207032298628
"989",798.467033150022
"990",144.669636319801
"991",-22.6256047163505
"992",-537.56629495318
"993",985.757299294022
"994",197.092472767732
"995",436.968386631403
"996",170.828142497079
"997",-211.255799320054
"998",347.404130223866
"999",166.61498474918
"1000",578.451363638421
"1001",-902.367930383705
"1002",61.742083991567
"1003",77.7982494007386
"1004",6.44928817431383
"1005",5.51064184516989
"1006",-307.737338288762
"1007",125.157352743855
"1008",991.750703941411
"1009",-9.36859682358468
"1010",4.18787859869607
"1011",-35.0666747037126
"1012",85.5913750645555
"1013",424.145684473486
"1014",343.156253933856
"1015",2.05881081877101
"1016",5.1770280860446
"1017",7.20183264657927
"1018",126.742694721669
"1019",12.1407676205304
"1020",1320.86820199562
"1021",122.669360439247
"1022",-1011.74821360132
"1023",389.738970816127
"1024",1009.75053414977
"1025",220.050178921127
"1026",81.7692274600643
"1027",598.290162056325
"1028",1111.23751643161
"1029",376.978037331904
"1030",569.599867657121
"1031",271.292875452821
"1032",22.6079528732866
"1033",0.736827420238528
"1034",587.096891090168
"1035",484.197312444562
"1036",-125.312409278849
"1037",412.350550331388
"1038",80.3867005829
"1039",4.36207280798437
"1040",-203.522483201776
"1041",84.3680593405417
"1042",-278.288380408715
"1043",-268.521654131769
"1044",361.941882278209
"1045",973.813976000785
"1046",818.498964897142
"1047",131.034873596125
"1048",4.18671677096687
"1049",-126.952408122432
"1050",695.889550172343
"1051",22.7074212630546
"1052",682.495514326775
"1053",614.626726444532
"1054",-119.295984724256
"1055",19.116411294227
"1056",392.661449772629
"1057",535.334978831998
"1058",-533.299135966407
"1059",1729.78221408928
"1060",313.918520123875
"1061",1229.34412331116
"1062",452.919081462502
"1063",2.81999973753215
"1064",-55.3526918039213
"1065",-3091.40436386356
"1066",147.923876974852
"1067",13.7109439438661
"1068",768.474021099983
"1069",-448.232000620314
"1070",1593.12890884045
"1071",31.2188126561442
"1072",-336.552571967156
"1073",-188.867396432576
"1074",466.850072149893
"1075",0.340764916145876
"1076",-59.5443925072705
"1077",0.766432748709879
"1078",924.25292141662
"1079",87.5179254920247
"1080",66.1167686108459
"1081",541.072212908506
"1082",37.8062779676717
"1083",28.3118604456681
"1084",1072.74105287027
"1085",177.152119599045
"1086",-719.968901605474
"1087",-782.781992950013
"1088",840.042895365885
"1089",-71.5334568783097
"1090",-31.8941984903286
"1091",95.8891464682203
"1092",-550.237241032715
"1093",591.907088149716
"1094",-174.644567545378
"1095",3.21346563618753
"1096",4.07097425221071
"1097",709.961935918835
"1098",32.6814041828251
"1099",498.445532982906
"1100",28.2437151348427
"1101",370.921856832822
"1102",131.994027451127
"1103",230.158723650306
"1104",66.3471819050824
"1105",397.581555696657
"1106",599.316351965626
"1107",1.10107124516832
"1108",393.152678673704
"1109",480.892729175541
"1110",655.214828933161
"1111",474.666078372579
"1112",-203.235996229231
"1113",-1.65784999489112
"1114",214.153808730611
"1115",996.654172900723
"1116",219.282737087965
"1117",299.07109763214
"1118",397.58520890189
"1119",749.175890728767
"1120",347.042669025018
"1121",601.920857165991
"1122",354.696570514281
"1123",117.008333049749
"1124",7.87075514036535
"1125",-465.614736598092
"1126",111.344079362543
"1127",586.780445597903
"1128",643.912273644228
"1129",-397.086731480837
"1130",-584.723772163126
"1131",-100.599844119066
"1132",1750.97635728169
"1133",528.857586354272
"1134",539.600236906784
"1135",-828.210624941792
"1136",537.498703154253
"1137",-698.300626183984
"1138",8.0173765563247
"1139",414.382392032593
"1140",1703.56367740922
"1141",259.143467684034
"1142",692.460649464994
"1143",-605.892094711696
"1144",-375.85002068647
"1145",165.928739085606
"1146",1.51102904711503
"1147",616.514965906326
"1148",77.4721271599857
"1149",-810.010236301574
"1150",294.430088867465
"1151",433.295912982084
"1152",5.93000910071031
"1153",529.844508528107
"1154",74.3018387820563
"1155",283.378873845066
"1156",1624.72028184998
"1157",450.04195333572
"1158",580.964887769821
"1159",351.605163679214
"1160",0.856367256638215
"1161",880.644254556195
"1162",200.089051095219
"1163",1.99570543674027
"1164",5.4696254763163
"1165",1522.72243627641
"1166",1.6004911938119
"1167",435.11886097405
"1168",894.18929231896
"1169",592.65656362736
"1170",1081.55851767815
"1171",711.226468996194
"1172",58.1299715662426
"1173",467.305982957629
"1174",290.626457888588
"1175",-85.0380701040683
"1176",106.102256212308
"1177",595.191410048014
"1178",788.930069946894
"1179",1180.41337958052
"1180",-776.946930393538
"1181",71.4095108713136
"1182",34.214468089981
"1183",456.512204573799
"1184",5.14441867227239
"1185",-300.990635754792
"1186",2.53898792247639
"1187",-97.9389599350885
"1188",568.990211643746
"1189",6.24459713132927
"1190",1.66413747276772
"1191",-807.513100749885
"1192",-563.282426404356
"1193",4.50775527742891
"1194",202.319686027423
"1195",246.934346426248
"1196",59.9237735539865
"1197",564.293985512071
"1198",-727.654968710401
"1199",424.246117751143
"1200",292.034219695713
"1201",265.420281393853
"1202",547.408499565246
"1203",613.323260339746
"1204",73.4406755513306
"1205",-1270.50123272852
"1206",282.139487573357
"1207",459.948231323474
"1208",-306.851796592927
"1209",424.987264091053
"1210",270.897033991474
"1211",254.107228221088
"1212",4.02019773762404
"1213",-673.850330081441
"1214",519.391467601907
"1215",504.928173347229
"1216",501.750900127235
"1217",404.834976139408
"1218",145.766981137362
"1219",504.769465199698
"1220",677.103516605461
"1221",-1126.5921900139
"1222",9.78108743835607
"1223",-1269.7151905795
"1224",3.89610213998821
"1225",50.0784353055688
"1226",-75.9630133867807
"1227",460.771238255952
"1228",117.029297490486
"1229",627.632093016619
"1230",-141.68160425251
"1231",534.197828168351
"1232",829.137228465678
"1233",533.768414570785
"1234",327.089866785125
"1235",227.733154438241
"1236",69.9929427494329
"1237",48.8015636976763
"1238",430.940818975247
"1239",341.882669750118
"1240",-69.4736363151534
"1241",-335.147622391993
"1242",276.416608979274
"1243",353.35484193231
"1244",93.9486685491877
"1245",-986.386688972695
"1246",0.403398128348697
"1247",-534.350034150354
"1248",407.961164344946
"1249",554.743170987963
"1250",1.49634910134708
"1251",2.07232503916677
"1252",9.21298253895089
"1253",717.455578697771
"1254",-20.3896827036094
"1255",979.395825489563
"1256",739.692417353431
"1257",61.0485819532423
"1258",1.51604085515677
"1259",6.32666067369567
"1260",-187.771559116246
"1261",848.323505294546
"1262",128.312201275068
"1263",1.62567814567168
"1264",622.221900297694
"1265",483.426771786121
"1266",9.80127544083173
"1267",255.946584700336
"1268",196.485905358106
"1269",330.099173875862
"1270",224.297646597932
"1271",260.647555478415
"1272",-53.2186303008966
"1273",515.593295912181
"1274",11.3091416072356
"1275",1.53841152071532
"1276",-91.8209326864606
"1277",967.862458910164
"1278",74.9526515266763
"1279",-63.7810051387428
"1280",329.390506997124
"1281",705.797219483454
"1282",459.43819914051
"1283",531.302808583242
"1284",543.620468982031
"1285",807.496674910197
"1286",4.83667559289733
"1287",403.496866580989
"1288",21.0094506843804
