"","V1"
"1",4.01054112620159
"2",2.26643113717219
"3",6.49052707815652
"4",1.01215212665623
"5",1.09687765929266
"6",3.6052918723643
"7",3.50538494644676
"8",0.745713306875854
"9",1.46614161624853
"10",3.49632286995101
"11",8.0044451218577
"12",3.57866456879744
"13",4.32175363507117
"14",3.09699544081472
"15",2.3441425188532
"16",2.46647047300583
"17",3.29913253207602
"18",3.47105398641955
"19",2.05345087330113
"20",1.79330491191089
"21",0.793666525727361
"22",1.59383345894349
"23",3.53706551883895
"24",2.66487355600703
"25",5.17362497278655
"26",1.9167418731736
"27",2.83813934297874
"28",1.56774962278077
"29",6.6946064428483
"30",16.0327347880239
"31",1.05175558864043
"32",3.24150798419676
"33",1.93338928273859
"34",0.419524641373784
"35",5.77676693662088
"36",0.894847178195234
"37",2.04404404104952
"38",3.70494602607333
"39",2.7921957752905
"40",0.84158402573086
"41",6.36157440671704
"42",2.95330755058974
"43",1.81701301364007
"44",21.3790992991327
"45",0.30852345186321
"46",4.82419658357654
"47",3.23766666199795
"48",2.77333301885346
"49",1.79505796055877
"50",19.8582791662054
"51",0.635463669613353
"52",56.2229661078937
"53",56.3139171884198
"54",0.860358720149579
"55",5.87880222430926
"56",21.7117767224213
"57",1.6420017628383
"58",11.1537268340976
"59",0.86474082972328
"60",1.66492371581435
"61",3.71482017282797
"62",12.2056644656312
"63",2.08548939673432
"64",1.00489109594847
"65",10.6562153345987
"66",25.8550125113483
"67",2.24477685965236
"68",6.44559258307739
"69",6.68223838926351
"70",2.26808571338818
"71",3.55783157376085
"72",8.63032304806391
"73",0.865904308590225
"74",3.00256465199333
"75",11.1187419436827
"76",1.02580622694474
"77",-88.6510161886575
"78",5.23484027176189
"79",18.8574681937906
"80",4.03536090660442
"81",82.517904588356
"82",41.2500855333003
"83",83.0755764094829
"84",21.4563952815025
"85",4.18566450515852
"86",0.582854036517442
"87",8.51173137429448
"88",0.718613258367045
"89",189.5144813695
"90",1.57031342315087
"91",10.1902348910192
"92",4.45701118608392
"93",7.26745661951763
"94",6.78347550366062
"95",10.2768838470584
"96",3.64948607344247
"97",0.985245058371118
"98",0.19746262659179
"99",10.3673311389131
"100",2.16763536895333
"101",12.0049222567665
"102",2.06552035811787
"103",1.86855218597433
"104",127.465779255245
"105",4.62362408115778
"106",4.61180207166915
"107",1.68587943381465
"108",4.69674940388147
"109",0.540028278755321
"110",101.352664187265
"111",0.120238320345941
"112",8.03649669406971
"113",2.91934204865813
"114",0.118874899061138
"115",2.14507918742115
"116",114.989014539714
"117",4.31710498897926
"118",2.91495592495211
"119",4.17895684072888
"120",20.7108919361383
"121",2.69858495576384
"122",112.911657309685
"123",134.236452104201
"124",16.2251890784202
"125",7.20241053768992
"126",1.21076250427615
"127",1.38624903369511
"128",0.840915139818526
"129",4.48231291024308
"130",5.91158862021299
"131",7.58970564169298
"132",35.2811761118157
"133",17.9703278947207
"134",5.42177896704863
"135",2.53133292752486
"136",2.939708959497
"137",2.99247367026944
"138",28.9842705468564
"139",2.1878912832176
"140",2.00560874409465
"141",247.436827152068
"142",4.20421912054338
"143",6.80308618155668
"144",7.81679514837795
"145",5.01218149754481
"146",0.0595617143042328
"147",14.3286034588728
"148",107.518736355447
"149",43.6474115000302
"150",2.44633791257905
"151",48.5424684086833
"152",4.8267763006268
"153",79.9888868751123
"154",7.23980514488515
"155",19.3222985304041
"156",4.85991448815392
"157",25.0788445742236
"158",3.65027870751486
"159",7.32180163434894
"160",3.26817285578642
"161",2.1010539540882
"162",97.3115672072809
"163",6.36294603151126
"164",210.997994329674
"165",27.3699747146664
"166",4.9432009870807
"167",115.510337743483
"168",2.11066269599492
"169",144.644996556248
"170",84.6763728462132
"171",60.1690989584438
"172",4.57343103375937
"173",62.3325257105665
"174",0.0405987953306285
"175",-36.1289837257928
"176",37.3749562283427
"177",8.37812042365917
"178",5.06992963430439
"179",0.154642166971499
"180",0.838136625255605
"181",8.72253338017756
"182",3.68316945112256
"183",22.1619315626463
"184",4.49377806870688
"185",13.3195289459292
"186",6.59150538949317
"187",2.10899445890295
"188",2.28326124181079
"189",4.43009636168647
"190",83.2632374788703
"191",3.62461879721622
"192",25.7288791397581
"193",26.1548532622594
"194",6.60427943944402
"195",0.233599891487464
"196",8.02083478383421
"197",26.9348571011392
"198",8.00884183430021
"199",9.05933291192699
"200",-9.01762213296455
"201",0.441739104253257
"202",-26.4583323733924
"203",2.65515604451936
"204",6.97689907079855
"205",105.649721711418
"206",1.53091586535195
"207",19.6116511599817
"208",5.41610272802766
"209",151.071968189193
"210",21.7229510245599
"211",25.9726200831389
"212",162.127693624851
"213",3.82902530513287
"214",15.6751792264445
"215",0.353328665515757
"216",25.470880260743
"217",143.329472574288
"218",91.6169750539987
"219",1.02623320062645
"220",16.0909318393624
"221",-5.97398900496088
"222",99.8308671653304
"223",24.3291180643522
"224",20.7490251789894
"225",42.0472127383111
"226",115.996849337076
"227",97.5743147499119
"228",1.88353286721396
"229",40.9507208919251
"230",1.99842435758657
"231",0.195715861581555
"232",0.797415791500011
"233",1.38755351606767
"234",54.0168781489786
"235",70.8186742788585
"236",14.4438667638876
"237",45.6118873951509
"238",1.23378019694958
"239",0.417533005485053
"240",8.95141473504983
"241",1.57058195937034
"242",6.12475181910512
"243",0.866154500592425
"244",43.0199593152164
"245",2.13197477488145
"246",3.41817986126495
"247",-48.6477150055269
"248",23.3260162213896
"249",34.7420387524162
"250",0.83307806642314
"251",-68.2452474392304
"252",19.1295419476713
"253",1.53245746920565
"254",-9.03045498301373
